objectName,image,path,category
StaticObj_Ruin_House_2W03_Proxy,images/structures_bliss/ruins/proxy/staticobj_ruin_house_2w03_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_House_2W04_Proxy,images/structures_bliss/ruins/proxy/staticobj_ruin_house_2w04_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_House_2W05_Proxy,images/structures_bliss/ruins/proxy/staticobj_ruin_house_2w05_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig1_Half_Proxy_01,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig1_half_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig1_Half_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig1_half_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig1_Proxy_01,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig1_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig1_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig1_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig1_Proxy_overgrowth_02,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig1_proxy_overgrowth_02.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig1_Proxy_overgrowth_02_template,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig1_proxy_overgrowth_02_template.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig1_Proxy_overgrowth_template,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig1_proxy_overgrowth_template.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig2_Half_Proxy_01,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig2_half_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig2_Half_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig2_half_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig2_Proxy_01,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig2_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig2_Proxy_02,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig2_proxy_02.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig2_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig2_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig3_Half_Proxy_01,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig3_half_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig3_Half_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig3_half_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig3_Proxy_01,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig3_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseBig3_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housebig3_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseSmall1_Half_Proxy_01,images/structures_bliss/ruins/proxy/staticobj_ruin_housesmall1_half_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseSmall1_Half_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housesmall1_half_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseSmall1_Proxy_01,images/structures_bliss/ruins/proxy/staticobj_ruin_housesmall1_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseSmall1_Proxy_02,images/structures_bliss/ruins/proxy/staticobj_ruin_housesmall1_proxy_02.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseSmall1_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housesmall1_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseSmall2_Proxy,images/structures_bliss/ruins/proxy/staticobj_ruin_housesmall2_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseSmall2_Proxy_bricks,images/structures_bliss/ruins/proxy/staticobj_ruin_housesmall2_proxy_bricks.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_HouseSmall2_Proxy_overgrowth,images/structures_bliss/ruins/proxy/staticobj_ruin_housesmall2_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Ruin_Mil_ControlTower_Proxy,images/structures_bliss/ruins/proxy/staticobj_ruin_mil_controltower_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_shelfs_small,images/structures_bliss/ruins/proxy/staticobj_furniture_shelfs_small.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_shelfs_small_broken,images/structures_bliss/ruins/proxy/staticobj_furniture_shelfs_small_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_shelfs_small_crushed,images/structures_bliss/ruins/proxy/staticobj_furniture_shelfs_small_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_skrin_bar,images/structures_bliss/ruins/proxy/staticobj_furniture_skrin_bar.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_SofaCorner,images/structures_bliss/ruins/proxy/staticobj_furniture_sofacorner.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_table,images/structures_bliss/ruins/proxy/staticobj_furniture_table.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_table_broken,images/structures_bliss/ruins/proxy/staticobj_furniture_table_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_table_crushed,images/structures_bliss/ruins/proxy/staticobj_furniture_table_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_tools_racking,images/structures_bliss/ruins/proxy/staticobj_furniture_tools_racking.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_wardrobe_a,images/structures_bliss/ruins/proxy/staticobj_furniture_wardrobe_a.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
StaticObj_Furniture_wardrobe_b,images/structures_bliss/ruins/proxy/staticobj_furniture_wardrobe_b.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
bed_large_metal.p3d,images/structures_bliss/ruins/proxy/bed_large_metal.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
bed_large_metal_broken.p3d,images/structures_bliss/ruins/proxy/bed_large_metal_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
bed_large_metal_crushed.p3d,images/structures_bliss/ruins/proxy/bed_large_metal_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
carpet_big_dirty.p3d,images/structures_bliss/ruins/proxy/carpet_big_dirty.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
carpet_big_dirty2.p3d,images/structures_bliss/ruins/proxy/carpet_big_dirty2.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
case_bedroom_a.p3d,images/structures_bliss/ruins/proxy/case_bedroom_a.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
case_bedroom_b.p3d,images/structures_bliss/ruins/proxy/case_bedroom_b.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
chair.p3d,images/structures_bliss/ruins/proxy/chair.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
chair_broken.p3d,images/structures_bliss/ruins/proxy/chair_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
chair_crushed.p3d,images/structures_bliss/ruins/proxy/chair_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
chair_leisure.p3d,images/structures_bliss/ruins/proxy/chair_leisure.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
chair_leisure_broken.p3d,images/structures_bliss/ruins/proxy/chair_leisure_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
chair_leisure_crushed.p3d,images/structures_bliss/ruins/proxy/chair_leisure_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
classroom_case_a.p3d,images/structures_bliss/ruins/proxy/classroom_case_a.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
classroom_case_a_broken.p3d,images/structures_bliss/ruins/proxy/classroom_case_a_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
classroom_case_a_crushed.p3d,images/structures_bliss/ruins/proxy/classroom_case_a_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
classroom_case_b.p3d,images/structures_bliss/ruins/proxy/classroom_case_b.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
classroom_case_b_broken.p3d,images/structures_bliss/ruins/proxy/classroom_case_b_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
classroom_case_b_crushed.p3d,images/structures_bliss/ruins/proxy/classroom_case_b_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
drapes_long_torn.p3d,images/structures_bliss/ruins/proxy/drapes_long_torn.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
drapes_torn.p3d,images/structures_bliss/ruins/proxy/drapes_torn.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
flowerpot.p3d,images/structures_bliss/ruins/proxy/flowerpot.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
lobby_table.p3d,images/structures_bliss/ruins/proxy/lobby_table.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
piano_broken.p3d,images/structures_bliss/ruins/proxy/piano_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
picture_a.p3d,images/structures_bliss/ruins/proxy/picture_a.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
picture_b.p3d,images/structures_bliss/ruins/proxy/picture_b.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
picture_c.p3d,images/structures_bliss/ruins/proxy/picture_c.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
picture_d.p3d,images/structures_bliss/ruins/proxy/picture_d.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
picture_e.p3d,images/structures_bliss/ruins/proxy/picture_e.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
picture_f.p3d,images/structures_bliss/ruins/proxy/picture_f.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
picture_g.p3d,images/structures_bliss/ruins/proxy/picture_g.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
racks.p3d,images/structures_bliss/ruins/proxy/racks.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
racks_broken.p3d,images/structures_bliss/ruins/proxy/racks_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
racks_crushed.p3d,images/structures_bliss/ruins/proxy/racks_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_church2_01_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_church2_01_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_church2_02_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_church2_02_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_church2_03_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_church2_03_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_church2_04_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_church2_04_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_church2_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_church2_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig1_half_proxy_01.p3d,images/structures_bliss/ruins/proxy/ruin_housebig1_half_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig1_half_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housebig1_half_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig1_proxy_01.p3d,images/structures_bliss/ruins/proxy/ruin_housebig1_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig1_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housebig1_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig1_proxy_overgrowth_02.p3d,images/structures_bliss/ruins/proxy/ruin_housebig1_proxy_overgrowth_02.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig1_proxy_overgrowth_02_template.p3d,images/structures_bliss/ruins/proxy/ruin_housebig1_proxy_overgrowth_02_template.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig1_proxy_overgrowth_template.p3d,images/structures_bliss/ruins/proxy/ruin_housebig1_proxy_overgrowth_template.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig2_half_proxy_01.p3d,images/structures_bliss/ruins/proxy/ruin_housebig2_half_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig2_half_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housebig2_half_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig2_proxy_01.p3d,images/structures_bliss/ruins/proxy/ruin_housebig2_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig2_proxy_02.p3d,images/structures_bliss/ruins/proxy/ruin_housebig2_proxy_02.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig2_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housebig2_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig3_half_proxy_01.p3d,images/structures_bliss/ruins/proxy/ruin_housebig3_half_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig3_half_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housebig3_half_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig3_proxy_01.p3d,images/structures_bliss/ruins/proxy/ruin_housebig3_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housebig3_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housebig3_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housesmall1_half_proxy_01.p3d,images/structures_bliss/ruins/proxy/ruin_housesmall1_half_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housesmall1_half_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housesmall1_half_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housesmall1_proxy_01.p3d,images/structures_bliss/ruins/proxy/ruin_housesmall1_proxy_01.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housesmall1_proxy_02.p3d,images/structures_bliss/ruins/proxy/ruin_housesmall1_proxy_02.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housesmall1_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housesmall1_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housesmall2_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_housesmall2_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housesmall2_proxy_bricks.p3d,images/structures_bliss/ruins/proxy/ruin_housesmall2_proxy_bricks.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_housesmall2_proxy_overgrowth.p3d,images/structures_bliss/ruins/proxy/ruin_housesmall2_proxy_overgrowth.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1b01_1_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1b01_1_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1b01_2_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1b01_2_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w02_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w02_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w03_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w03_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w04_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w04_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w05_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w05_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w06_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w06_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w07_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w07_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w09_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w09_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w11_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w11_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_1w12_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_1w12_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2b01_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2b01_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2b02_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2b02_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2b03_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2b03_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2b04_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2b04_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2w01_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2w01_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2w02_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2w02_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2w03_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2w03_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2w04_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2w04_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_house_2w05_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_house_2w05_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
ruin_mil_controltower_proxy.p3d,images/structures_bliss/ruins/proxy/ruin_mil_controltower_proxy.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
shelfs_small.p3d,images/structures_bliss/ruins/proxy/shelfs_small.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
shelfs_small_broken.p3d,images/structures_bliss/ruins/proxy/shelfs_small_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
shelfs_small_crushed.p3d,images/structures_bliss/ruins/proxy/shelfs_small_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
skrin_bar.p3d,images/structures_bliss/ruins/proxy/skrin_bar.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
sofacorner.p3d,images/structures_bliss/ruins/proxy/sofacorner.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
table.p3d,images/structures_bliss/ruins/proxy/table.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
table_broken.p3d,images/structures_bliss/ruins/proxy/table_broken.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
table_crushed.p3d,images/structures_bliss/ruins/proxy/table_crushed.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
tools_racking.p3d,images/structures_bliss/ruins/proxy/tools_racking.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
wardrobe_a.p3d,images/structures_bliss/ruins/proxy/wardrobe_a.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
wardrobe_b.p3d,images/structures_bliss/ruins/proxy/wardrobe_b.jpg,dz/structures_bliss/ruins/proxy,structures_bliss
Land_Ruin_BusStop_Village2,images/structures_bliss/ruins/land_ruin_busstop_village2.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Camp_House,images/structures_bliss/ruins/land_ruin_camp_house.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Slum_House2,images/structures_bliss/ruins/land_ruin_slum_house2.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Slum_House3,images/structures_bliss/ruins/land_ruin_slum_house3.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Slum_House4,images/structures_bliss/ruins/land_ruin_slum_house4.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Highway_Pillar1,images/structures_bliss/ruins/land_ruin_highway_pillar1.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Chapel2_White,images/structures_bliss/ruins/land_ruin_chapel2_white.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Chapel2_Yellow,images/structures_bliss/ruins/land_ruin_chapel2_yellow.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Church2,images/structures_bliss/ruins/land_ruin_church2.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Church2_NoIvy,images/structures_bliss/ruins/land_ruin_church2_noivy.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1B01,images/structures_bliss/ruins/land_ruin_house_1b01.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W01,images/structures_bliss/ruins/land_ruin_house_1w01.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W02,images/structures_bliss/ruins/land_ruin_house_1w02.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W03,images/structures_bliss/ruins/land_ruin_house_1w03.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W04,images/structures_bliss/ruins/land_ruin_house_1w04.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W05,images/structures_bliss/ruins/land_ruin_house_1w05.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W06,images/structures_bliss/ruins/land_ruin_house_1w06.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W07,images/structures_bliss/ruins/land_ruin_house_1w07.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W08,images/structures_bliss/ruins/land_ruin_house_1w08.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W09,images/structures_bliss/ruins/land_ruin_house_1w09.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W10,images/structures_bliss/ruins/land_ruin_house_1w10.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W11,images/structures_bliss/ruins/land_ruin_house_1w11.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W12,images/structures_bliss/ruins/land_ruin_house_1w12.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_1W13,images/structures_bliss/ruins/land_ruin_house_1w13.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2B01,images/structures_bliss/ruins/land_ruin_house_2b01.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2B02,images/structures_bliss/ruins/land_ruin_house_2b02.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2B03,images/structures_bliss/ruins/land_ruin_house_2b03.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2B04,images/structures_bliss/ruins/land_ruin_house_2b04.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2W01,images/structures_bliss/ruins/land_ruin_house_2w01.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2W02,images/structures_bliss/ruins/land_ruin_house_2w02.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2W03,images/structures_bliss/ruins/land_ruin_house_2w03.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2W04,images/structures_bliss/ruins/land_ruin_house_2w04.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_House_2W05,images/structures_bliss/ruins/land_ruin_house_2w05.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseBig1_NoIvy,images/structures_bliss/ruins/land_ruin_housebig1_noivy.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseBig1_NoIvy_Half,images/structures_bliss/ruins/land_ruin_housebig1_noivy_half.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseBig2_NoIvy,images/structures_bliss/ruins/land_ruin_housebig2_noivy.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseBig2_NoIvy_Half,images/structures_bliss/ruins/land_ruin_housebig2_noivy_half.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseBig3_NoIvy,images/structures_bliss/ruins/land_ruin_housebig3_noivy.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseBig3_NoIvy_Half,images/structures_bliss/ruins/land_ruin_housebig3_noivy_half.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseSmall1_NoIvy,images/structures_bliss/ruins/land_ruin_housesmall1_noivy.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseSmall1_Half,images/structures_bliss/ruins/land_ruin_housesmall1_half.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseSmall1_NoIvy_Half,images/structures_bliss/ruins/land_ruin_housesmall1_noivy_half.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_HouseSmall2_NoIvy,images/structures_bliss/ruins/land_ruin_housesmall2_noivy.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Mil_ControlTower,images/structures_bliss/ruins/land_ruin_mil_controltower.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Mil_GuardBox_Brown,images/structures_bliss/ruins/land_ruin_mil_guardbox_brown.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Mil_GuardBox_Green,images/structures_bliss/ruins/land_ruin_mil_guardbox_green.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Mil_GuardBox_Smooth,images/structures_bliss/ruins/land_ruin_mil_guardbox_smooth.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Shed_Closed,images/structures_bliss/ruins/land_ruin_shed_closed.jpg,dz/structures_bliss/ruins,structures_bliss
Land_Ruin_Shed_Closed2,images/structures_bliss/ruins/land_ruin_shed_closed2.jpg,dz/structures_bliss/ruins,structures_bliss
